style_id,name,gender,master_category,sub_category,article_type,component_type,color,season,usage
7529,nike men's ss training white t-shirt,Men,Apparel,Topwear,Tshirts,Top,White,Summer,Sports
23299,lotto men riot black sandal,Men,Footwear,Sandal,Sandals,Footwear,Black,Fall,Casual
28671,proline men blue printed t-shirt,Men,Apparel,Topwear,Tshirts,Top,Blue,Summer,Casual
2867,inkfruit men's just bowl it black t-shirt,Men,Apparel,Topwear,Tshirts,Top,Black,Summer,Casual
19304,nike black benassi swoosh     nsw  flip flops,Men,Footwear,Flip Flops,Flip Flops,Footwear,Black,Winter,Casual
22945,fastrack unisex black dial watch 9915pp03,Unisex,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
9681,adidas men acm red jersey,Men,Apparel,Topwear,Tshirts,Top,Red,Fall,Casual
2269,nike light green women t-shirt,Women,Apparel,Topwear,Tshirts,Top,Green,Fall,Sports
34820,adidas men hispana grey sandals,Men,Footwear,Sandal,Sports Sandals,Footwear,Grey,Fall,Casual
22179,timberland men olive casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Olive,Fall,Casual
43972,dkny men perfume,Men,Personal Care,Fragrance,Perfume and Body Mist,Accessories,Silver,Spring,Casual
50559,chromozome men white innerwear t-shirt,Men,Apparel,Innerwear,Innerwear Vests,Top,White,Summer,Casual
37699,american tourister unisex black backpack,Unisex,Accessories,Bags,Backpacks,Accessories,Black,Spring,Casual
58734,puma men red printed t-shirt,Men,Apparel,Topwear,Tshirts,Top,Red,Fall,Sports
11955,ganuchi men casual blue casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Blue,Fall,Casual
5870,converse unisex heck os black white shoe,Unisex,Footwear,Shoes,Casual Shoes,Footwear,Black,Summer,Casual
33239,arrow men black striped slim fit shirt,Men,Apparel,Topwear,Shirts,Top,Black,Summer,Formal
11169,scullers men stripes green sweaters,Men,Apparel,Topwear,Sweaters,Top,Green,Fall,Casual
50901,prafful grey & maroon sari,Women,Apparel,Saree,Sarees,Top,Grey,Summer,Ethnic
12388,reid & taylor men printed maroon ties,Men,Accessories,Ties,Ties,Accessories,Maroon,Fall,Formal
46864,lino perros men pack of 2 socks,Men,Accessories,Socks,Socks,Accessories,Blue,Summer,Casual
49010,lucera women silver ring,Women,Accessories,Jewellery,Ring,Accessories,Silver,Summer,Casual
28027,jockey elance men grey melange brief 1005,Men,Apparel,Innerwear,Briefs,Bottom,Grey Melange,Summer,Casual
27853,scullers for her printed blue tops,Women,Apparel,Topwear,Tops,Top,Blue,Summer,Casual
31936,mumbai slang women printed blue tunic,Women,Apparel,Topwear,Tunics,Top,Blue,Summer,Ethnic
59282,titan him & her black watches,Unisex,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
25738,wrangler men leather brown wallet,Men,Accessories,Wallets,Wallets,Accessories,Brown,Summer,Casual
14843,united colors of benetton men solid black wallets,Men,Accessories,Wallets,Wallets,Accessories,Black,Summer,Casual
41873,estd. 1977 men brown sandals,Men,Footwear,Sandal,Sandals,Footwear,Brown,Summer,Casual
52458,red rose women red nightdress,Women,Apparel,Loungewear and Nightwear,Nightdress,Top,Red,Summer,Casual
39969,gas men grey cutback casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Grey,Spring,Casual
58162,rocky s women white wallet,Women,Accessories,Wallets,Wallets,Accessories,White,Fall,Casual
57916,fruit of the loom men pack of three socks,Men,Accessories,Socks,Socks,Accessories,White,Summer,Casual
36921,fossil men brown carson wallet,Men,Accessories,Wallets,Wallets,Accessories,Brown,Winter,Casual
21996,murcia women casual yellow handbag,Women,Accessories,Bags,Handbags,Accessories,Yellow,Winter,Casual
39155,aneri women magenta & beige kurta,Women,Apparel,Topwear,Kurtas,Top,Magenta,Summer,Ethnic
13068,numero uno men black casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Fall,Casual
18480,puma men super elevate black casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Fall,Casual
43718,royal diadem set of 2 silver bangles,Women,Accessories,Jewellery,Bangle,Accessories,Silver,Summer,Casual
31338,locomotive men washed blue jeans,Men,Apparel,Bottomwear,Jeans,Bottom,Blue,Summer,Casual
49222,calzini men pack of 5 socks,Men,Accessories,Socks,Socks,Accessories,Black,Summer,Casual
7971,fila men grey & black aqua grippare sports sandals,Men,Footwear,Sandal,Sports Sandals,Footwear,Grey,Winter,Casual
19552,united colors of benetton men solid purple sweatshirt,Men,Apparel,Topwear,Sweatshirts,Top,Purple,Fall,Casual
13854,indigo nation men check purple shirts,Men,Apparel,Topwear,Shirts,Top,Purple,Fall,Casual
8939,indigo nation men reversible bling red shirts,Men,Apparel,Topwear,Shirts,Top,Red,Fall,Casual
12986,fila men agony white shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,White,Summer,Casual
35798,enroute women grey flats,Women,Footwear,Shoes,Heels,Footwear,Grey,Summer,Casual
48136,fossil women green wallet,Women,Accessories,Wallets,Wallets,Accessories,Green,Winter,Casual
9211,puma men silly point orange casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Orange,Fall,Casual
54569,sushilas women printed grey kurta,Women,Apparel,Topwear,Kurtas,Top,Grey,Summer,Ethnic
18646,united colors of benetton men stripes purple shirt,Men,Apparel,Topwear,Shirts,Top,Purple,Fall,Casual
19794,u.s. polo assn. men solid green t-shirt,Men,Apparel,Topwear,Tshirts,Top,Green,Fall,Casual
26149,john miller men charcoal trousers,Men,Apparel,Bottomwear,Trousers,Bottom,Charcoal,Summer,Formal
46890,locomotive men blue jeans,Men,Apparel,Bottomwear,Jeans,Bottom,Blue,Summer,Casual
30810,fabindia women beige leggings,Women,Apparel,Bottomwear,Leggings,Bottom,Beige,Summer,Casual
6259,lee women's jannis white navy t-shirt,Women,Apparel,Topwear,Tshirts,Top,White,Summer,Casual
26975,jealous 21 women printed black top,Women,Apparel,Topwear,Tops,Top,Black,Summer,Casual
29101,puma unisex brown backpack,Unisex,Accessories,Bags,Backpacks,Accessories,Brown,Summer,Casual
59276,titan women black watch,Women,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
45629,park avenue men black briefs,Men,Apparel,Innerwear,Briefs,Bottom,Black,Summer,Casual
15965,turtle solid men black jacket,Men,Apparel,Topwear,Jackets,Top,Black,Fall,Casual
38241,polaroid unisex sunglasses,Unisex,Accessories,Eyewear,Sunglasses,Accessories,Brown,Winter,Casual
59044,carlton london women black heels,Women,Footwear,Shoes,Heels,Footwear,Black,Winter,Casual
58196,puma women white handbag,Women,Accessories,Bags,Handbags,Accessories,White,Summer,Casual
21962,murcia women casual maroon handbag,Women,Accessories,Bags,Handbags,Accessories,Maroon,Winter,Casual
40169,fastrack men uv protected sporty wrap black sunglasses,Men,Accessories,Eyewear,Sunglasses,Accessories,Black,Winter,Casual
10619,carlton london women silver flats,Women,Footwear,Shoes,Flats,Footwear,Silver,Spring,Casual
18474,puma men calcetto white casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,White,Summer,Casual
6857,forever new women's animal stroke print black skirt,Women,Apparel,Bottomwear,Skirts,Bottom,Black,Summer,Casual
9023,buckaroo men lucia black sandals,Men,Footwear,Sandal,Sandals,Footwear,Black,Winter,Formal
3519,myntra men's i have multiple personalities white t-shirt,Men,Apparel,Topwear,Tshirts,Top,White,Summer,Casual
7985,fila unisex glory olive lemon yellow floater,Unisex,Footwear,Sandal,Sandals,Footwear,Green,Fall,Casual
12972,adidas men eqt runbox blue sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,Blue,Fall,Sports
4358,dc comics men's comics affliction olive t-shirt,Men,Apparel,Topwear,Tshirts,Top,Green,Summer,Casual
38417,baggit women orange choti eva belt,Women,Accessories,Belts,Belts,Accessories,Orange,Summer,Casual
44991,maxima women silver dial watch,Women,Accessories,Watches,Watches,Accessories,Silver,Winter,Casual
45843,vishudh women white printed kurta,Women,Apparel,Topwear,Kurtas,Top,White,Summer,Ethnic
8595,scullers men black polo t-shirts,Men,Apparel,Topwear,Tshirts,Top,Black,Fall,Casual
18010,lino perros women stripes green belt,Women,Accessories,Belts,Belts,Accessories,Green,Winter,Casual
43388,lino perros men black wallet,Men,Accessories,Wallets,Wallets,Accessories,Black,Spring,Casual
48760,miki pearl women ivory jewellery set,Women,Accessories,Jewellery,Jewellery Set,Accessories,White,Summer,Casual
9447,john miller men white striped shirt,Men,Apparel,Topwear,Shirts,Top,White,Fall,Formal
17864,levis men boxer black brief,Men,Apparel,Innerwear,Briefs,Bottom,Black,Summer,Casual
3941,jealous 21 green bee mine t-shirt,Women,Apparel,Topwear,Tshirts,Top,Green,Summer,Casual
29757,fossil women brown dial watch es2795,Women,Accessories,Watches,Watches,Accessories,Brown,Winter,Casual
35308,fabindia women anusuya silver earrings,Women,Accessories,Jewellery,Earrings,Accessories,Silver,Winter,Ethnic
2893,catwalk women ethnic flat gun metal flats,Women,Footwear,Shoes,Heels,Footwear,Brown,Winter,Casual
17058,lino perros women graphic black belt,Women,Accessories,Belts,Belts,Accessories,Black,Winter,Casual
12718,nike men air impetus ii white sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,White,Fall,Sports
42068,american tourister men black coin passcase wallet,Men,Accessories,Wallets,Wallets,Accessories,Black,Summer,Casual
49480,vans men black casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Spring,Casual
48552,wrangler men black square ring canvas belt,Men,Accessories,Belts,Belts,Accessories,Black,Summer,Casual
23863,adidas men white galaxy elite sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,White,Fall,Sports
9675,adidas men white polo tshirts,Men,Apparel,Topwear,Tshirts,Top,White,Fall,Casual
18222,manchester united men stripes white socks,Men,Accessories,Socks,Socks,Accessories,White,Fall,Casual
29565,vans men sk8-hi brown shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Brown,Summer,Casual
42854,french connection brown colourblocked tote bag,Women,Accessories,Bags,Handbags,Accessories,Brown,Summer,Casual
43986,police men uomo perfume,Men,Personal Care,Fragrance,Perfume and Body Mist,Accessories,Brown,Spring,Casual
54931,do u speak green men t-shirt,Men,Apparel,Topwear,Tshirts,Top,Green,Summer,Casual
10873,wrangler men wrangler station grey t-shirts,Men,Apparel,Topwear,Tshirts,Top,Grey,Fall,Casual
53328,smugglerz men multi coloured check boxers,Men,Apparel,Innerwear,Boxers,Bottom,Multi,Summer,Casual
21708,fossil men black dial chronograph watch jr1266,Men,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
59612,fnf pink collection for wedding sari,Women,Apparel,Saree,Sarees,Top,Pink,Fall,Ethnic
5884,puma women classic black top,Women,Apparel,Topwear,Tshirts,Top,Black,Summer,Casual
38625,nike women green polo t-shirt,Women,Apparel,Topwear,Tshirts,Top,Green,Summer,Casual
4956,gini and jony boy's kaiser red blue infant kidswear,Men,Apparel,Topwear,Shirts,Top,Red,Summer,Casual
21559,kiara women front pocket blue handbag,Women,Accessories,Bags,Handbags,Accessories,Blue,Winter,Casual
32972,mr. men printed blue t-shirt,Men,Apparel,Topwear,Tshirts,Top,Blue,Summer,Casual
59443,arrow men striped beige slim fit shirt,Men,Apparel,Topwear,Shirts,Top,White,Fall,Formal
58591,toniq women coral necklace,Women,Accessories,Jewellery,Necklace and Chains,Accessories,Orange,Winter,Casual
24817,basics men navy slim fit checked shirt,Men,Apparel,Topwear,Shirts,Top,Navy Blue,Fall,Casual
52897,fnf purple printed sari,Women,Apparel,Saree,Sarees,Top,Purple,Fall,Ethnic
1649,newfeel unisex comfy cool blue shoe,Unisex,Footwear,Shoes,Casual Shoes,Footwear,Blue,Spring,Casual
38474,baggit women grey sling bag,Women,Accessories,Bags,Handbags,Accessories,Grey,Fall,Casual
9424,john miller men purple fila-fil purple shirts,Men,Apparel,Topwear,Shirts,Top,Purple,Fall,Formal
30619,nike men printed black t-shirt,Men,Apparel,Topwear,Tshirts,Top,Black,Summer,Casual
42239,sepia women blue tunic,Women,Apparel,Topwear,Tunics,Top,Blue,Summer,Casual
3922,urban yoga men bottom grey melange yoga pants,Men,Apparel,Bottomwear,Track Pants,Bottom,Grey,Summer,Casual
29734,kiara women leatherette teal handbag,Women,Accessories,Bags,Handbags,Accessories,Teal,Summer,Casual
46699,rasasi men relation perfume,Men,Personal Care,Fragrance,Perfume and Body Mist,Accessories,Black,Spring,Casual
23800,clarks men dark black un rail casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Summer,Casual
48531,calvin klein men white flip flops,Men,Footwear,Flip Flops,Flip Flops,Footwear,White,Fall,Casual
9616,indigo nation men checks black white shirts,Men,Apparel,Topwear,Shirts,Top,Black,Fall,Casual
18241,manchester united men printed red tshirt,Men,Apparel,Topwear,Tshirts,Top,Red,Fall,Casual
19393,adidas men stripes green sweater,Men,Apparel,Topwear,Sweaters,Top,Green,Summer,Casual
17209,united colors of benetton women funky eyewear black sunglasses,Women,Accessories,Eyewear,Sunglasses,Accessories,Black,Winter,Casual
47579,portia women black & brown sandals,Women,Footwear,Shoes,Heels,Footwear,Black,Winter,Casual
42837,french connection women black kite handbag,Women,Accessories,Bags,Handbags,Accessories,Black,Summer,Casual
29506,giordano women white dial watch,Women,Accessories,Watches,Watches,Accessories,White,Winter,Casual
52299,crusoe men red printed get away boxers r09,Men,Apparel,Innerwear,Boxers,Bottom,Red,Summer,Casual
4109,fila men obsidian navy sandal,Men,Footwear,Sandal,Sandals,Footwear,Navy Blue,Summer,Casual
10810,wrangler men mark rodeo riveted blue shirts,Men,Apparel,Topwear,Shirts,Top,Blue,Fall,Casual
39794,peter england men grey formal trousers,Men,Apparel,Bottomwear,Trousers,Bottom,Grey,Summer,Formal
56639,mumbai slang women red & black tunic,Women,Apparel,Topwear,Tunics,Top,White,Summer,Casual
4935,gini and jony girl's veata white black pink kidswear,Women,Apparel,Topwear,Tops,Top,White,Summer,Casual
38646,nike men white 2.04 sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,White,Summer,Sports
3748,status quo men's sound off grey t-shirt,Men,Apparel,Topwear,Tshirts,Top,Grey,Summer,Casual
51844,bwitch brown nightdress,Women,Apparel,Loungewear and Nightwear,Nightdress,Top,Brown,Summer,Casual
48155,fossil women blue wallet,Women,Accessories,Wallets,Wallets,Accessories,Blue,Winter,Casual
9272,nike men's celso solarsoft thong blue flip flop,Men,Footwear,Flip Flops,Flip Flops,Footwear,Blue,Summer,Casual
47921,murcia women brown handbag,Women,Accessories,Bags,Handbags,Accessories,Brown,Summer,Casual
18625,puma men heritage polo ribbon red tshirt,Men,Apparel,Topwear,Tshirts,Top,Red,Fall,Casual
26916,jealous 21 women black printed top,Women,Apparel,Topwear,Tops,Top,Black,Summer,Casual
48969,revv men steel ring,Men,Accessories,Jewellery,Ring,Accessories,Steel,Summer,Casual
30873,fabindia women printed magenta kurta,Women,Apparel,Topwear,Kurtas,Top,Magenta,Summer,Ethnic
59215,titan men black watch,Men,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
10448,flying machine men grey polo tshirts,Men,Apparel,Topwear,Tshirts,Top,Grey,Fall,Casual
38222,polaroid unisex sunglasses,Unisex,Accessories,Eyewear,Sunglasses,Accessories,Brown,Winter,Casual
32718,facit men grey brief,Men,Apparel,Innerwear,Briefs,Bottom,Grey,Summer,Casual
37058,lino perros women red belt,Women,Accessories,Belts,Belts,Accessories,Red,Summer,Casual
57981,latin quarters women red check shirt,Women,Apparel,Topwear,Shirts,Top,Red,Summer,Casual
15308,adidas men galaxy elite m black sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,Black,Fall,Sports
59027,carlton london women coffee brown heels,Women,Footwear,Shoes,Heels,Footwear,Coffee Brown,Winter,Casual
38010,q&q men white dial watch db06j304y,Men,Accessories,Watches,Watches,Accessories,White,Winter,Casual
37864,hidekraft men black wallet,Men,Accessories,Wallets,Wallets,Accessories,Black,Summer,Casual
21901,biba women printed multi colour kurta,Women,Apparel,Topwear,Kurtas,Top,Blue,Fall,Ethnic
8192,locomotive men solid poplin laman navy blue shirts,Men,Apparel,Topwear,Shirts,Top,Navy Blue,Summer,Casual
54738,vans men grey shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Grey,Summer,Casual
18417,skechers women shape-ups silver shoes,Women,Footwear,Shoes,Sports Shoes,Footwear,Silver,Fall,Sports
6834,timberland unisex max 2 shine neutr shoe accessories,Unisex,Accessories,Shoe Accessories,Shoe Accessories,Footwear,Orange,Summer,Casual
48367,french connection men white & black check shirt,Men,Apparel,Topwear,Shirts,Top,White,Summer,Casual
9040,buckaroo men victor brown formal shoes,Men,Footwear,Shoes,Formal Shoes,Footwear,Brown,Winter,Formal
6008,highlander men yellow black checked shirt,Men,Apparel,Topwear,Shirts,Top,Yellow,Summer,Casual
28282,fastrack women purple sunglasses,Women,Accessories,Eyewear,Sunglasses,Accessories,Purple,Winter,Casual
19703,united colors of benetton men stripes black shirt,Men,Apparel,Topwear,Shirts,Top,Black,Fall,Casual
46807,nike men grey sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,Grey,Summer,Sports
28878,biba outlet women lavender leggings,Women,Apparel,Bottomwear,Leggings,Bottom,Lavender,Summer,Casual
50962,lee womens blue maxi fit jeans,Women,Apparel,Bottomwear,Jeans,Bottom,Blue,Winter,Casual
13239,palm tree kids boys printed brown tshirts,Men,Apparel,Topwear,Tshirts,Top,Brown,Fall,Casual
31955,nike men zoom elite black sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,Black,Summer,Sports
29196,fila men smash iii black sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,Black,Summer,Sports
28044,jockey elance men blue brief 1008,Men,Apparel,Innerwear,Briefs,Bottom,Blue,Summer,Casual
17699,vans men e-street brown casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Brown,Fall,Casual
30887,fabindia women printed white & blue kurta,Women,Apparel,Topwear,Kurtas,Top,White,Summer,Ethnic
27830,bulchee men jeans handstitch black belt,Men,Accessories,Belts,Belts,Accessories,Black,Summer,Casual
58333,lotto men navy blue flip flops,Men,Footwear,Flip Flops,Flip Flops,Footwear,Navy Blue,Summer,Casual
20229,wrangler women cable blue sweater,Women,Apparel,Topwear,Sweaters,Top,Blue,Fall,Casual
52609,mod'acc women purple clutch,Women,Accessories,Bags,Clutches,Accessories,Purple,Summer,Casual
4599,wildcraft unisex green & grey duffel bag,Unisex,Accessories,Bags,Duffel Bag,Accessories,Green,Winter,Casual
24689,lee cooper men basic tan sandals,Men,Footwear,Sandal,Sandals,Footwear,Tan,Fall,Casual
14820,united colors of benetton men stripes green belts,Men,Accessories,Belts,Belts,Accessories,Green,Summer,Casual
39304,red chief men olive casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Olive,Winter,Casual
5679,skechers men's diameter heisman black shoe,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Winter,Casual
57975,prafful green sari,Women,Apparel,Saree,Sarees,Top,Green,Fall,Ethnic
20827,fila women white pack of 3 socks,Women,Accessories,Socks,Socks,Accessories,White,Fall,Sports
37890,happy socks unisex black socks,Unisex,Accessories,Socks,Socks,Accessories,Black,Summer,Casual
57149,elle women grey top,Women,Apparel,Topwear,Tops,Top,Grey Melange,Summer,Casual
25569,fila men trimax white sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,White,Summer,Sports
36942,fossil men quartz white dial chronograph watch ch2622,Men,Accessories,Watches,Watches,Accessories,White,Winter,Casual
39136,aneri women blue & white printed salwar suit,Women,Apparel,Apparel Set,Kurta Sets,Top,Blue,Summer,Ethnic
8166,highlander men check haley red shirts,Men,Apparel,Topwear,Shirts,Top,Red,Summer,Casual
49241,arrow men purple cap,Men,Accessories,Headwear,Caps,Accessories,Purple,Fall,Casual
19531,united colors of benetton men solid blue t-shirts,Men,Apparel,Topwear,Tshirts,Top,Blue,Summer,Casual
48393,french connection navy washed skinny stretchable jeans,Men,Apparel,Bottomwear,Jeans,Bottom,Navy Blue,Summer,Casual
30289,speedo men sheet sunglasses,Men,Accessories,Eyewear,Sunglasses,Accessories,Black,Summer,Casual
13837,adidas unisex white strap white watches,Unisex,Accessories,Watches,Watches,Accessories,White,Winter,Casual
34629,lotto men black basketball mid ii sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,Black,Summer,Sports
28276,fastrack men black dial watch,Men,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
25931,femella women red skirt,Women,Apparel,Bottomwear,Skirts,Bottom,Red,Summer,Casual
15798,facit men white string bikini briefs,Men,Apparel,Innerwear,Briefs,Bottom,White,Summer,Casual
33854,puma women janine dance white shoes,Women,Footwear,Shoes,Casual Shoes,Footwear,White,Summer,Casual
58565,puma men black t-shirt,Men,Apparel,Topwear,Tshirts,Top,Black,Summer,Casual
11338,united colors of benetton women solid black tops,Women,Apparel,Topwear,Tops,Top,Black,Fall,Casual
41448,lee cooper men white shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,White,Fall,Casual
52863,adrika green earrings,Women,Accessories,Jewellery,Earrings,Accessories,Green,Summer,Casual
33068,u.s.polo assn. men mud grey shorts,Men,Apparel,Bottomwear,Shorts,Bottom,Grey,Summer,Casual
44906,puma men white 3/4 length pants,Men,Apparel,Bottomwear,Shorts,Bottom,White,Summer,Casual
2038,adidas mens stylish black polo t-shirt,Men,Apparel,Topwear,Tshirts,Top,Black,Fall,Casual
16921,spykar men washed blue jeans,Men,Apparel,Bottomwear,Jeans,Bottom,Blue,Fall,Casual
19155,united colors of benetton men solid yellow tshirt,Men,Apparel,Topwear,Tshirts,Top,Yellow,Summer,Casual
26788,arrow men brown shirt,Men,Apparel,Topwear,Shirts,Top,Brown,Summer,Formal
6498,adidas men blue t-shirt,Men,Apparel,Topwear,Tshirts,Top,Blue,Summer,Casual
28612,nike grey legend      training  tshirts,Men,Apparel,Topwear,Tshirts,Top,Grey,Winter,Sports
50708,latin quarters women yellow striped top,Women,Apparel,Topwear,Tops,Top,Yellow,Summer,Casual
22328,john players men stripes navy blue sweater,Men,Apparel,Topwear,Sweaters,Top,Navy Blue,Fall,Casual
19969,united colors of benetton men solid blue cap,Men,Accessories,Headwear,Caps,Accessories,Blue,Fall,Casual
27468,jockey women white briefs,Women,Apparel,Innerwear,Briefs,Bottom,White,Winter,Casual
34843,adidas men calo blue flip flops,Men,Footwear,Flip Flops,Flip Flops,Footwear,Blue,Fall,Casual
19367,redtape men candy tan casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Tan,Winter,Casual
35991,flying machine women cotton grey t-shirt,Women,Apparel,Topwear,Tshirts,Top,Grey,Summer,Casual
8730,indigo nation men striped red shirt,Men,Apparel,Topwear,Shirts,Top,Red,Fall,Casual
22926,fastrack unisex black dial watch 9912pp06,Unisex,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
49417,vans men grey authentic shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Grey,Summer,Casual
43911,w women off white shrug,Women,Apparel,Topwear,Kurtas,Top,Off White,Summer,Casual
28420,idee men copper sunglasses,Men,Accessories,Eyewear,Sunglasses,Accessories,Copper,Winter,Casual
7778,converse men's chuck slip navy canvas shoe,Men,Footwear,Shoes,Casual Shoes,Footwear,Navy Blue,Summer,Casual
59685,avirate grey boyshort brief,Women,Apparel,Innerwear,Briefs,Bottom,Grey,Summer,Casual
11936,ganuchi men casual black sandals,Men,Footwear,Sandal,Sandals,Footwear,Black,Summer,Casual
14478,enroute women casual red flats,Women,Footwear,Shoes,Heels,Footwear,Red,Summer,Casual
39760,arrow woman black trousers,Women,Apparel,Bottomwear,Trousers,Bottom,Black,Summer,Casual
32388,arrow woman beige cardigan,Women,Apparel,Topwear,Sweaters,Top,Beige,Summer,Casual
5813,puma women blue large logo t-shirt,Women,Apparel,Topwear,Tshirts,Top,Blue,Summer,Casual
42662,alma women off white printed kurta,Women,Apparel,Topwear,Kurtas,Top,Off White,Summer,Ethnic
3545,skechers men's grey lifestyle shoe,Men,Footwear,Shoes,Casual Shoes,Footwear,Grey,Winter,Casual
26327,adidas men runner white & blue sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,White,Summer,Sports
12112,w women printed purple kurtis,Women,Apparel,Topwear,Kurtis,Top,Purple,Fall,Ethnic
18428,vital gear unisex black laptop bag,Unisex,Accessories,Bags,Laptop Bag,Top,Black,Summer,Casual
2497,numero uno men's casual black shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Fall,Casual
30242,numero uno men navy blue flip flops,Men,Footwear,Flip Flops,Flip Flops,Footwear,Navy Blue,Summer,Casual
22787,deni yo men washed blue jeans,Men,Apparel,Bottomwear,Jeans,Bottom,Blue,Fall,Casual
8991,puma women imani shimmer black casual shoes,Women,Footwear,Shoes,Casual Shoes,Footwear,Black,Fall,Casual
6037,ucb women's with crystal benetton at front blue t-shirt,Women,Apparel,Topwear,Tshirts,Top,Blue,Summer,Casual
47310,baggit women purple wallet,Women,Accessories,Wallets,Wallets,Accessories,Purple,Summer,Casual
17460,casio g-shock men black analogue-digital watch ga-110gb-1adr g339,Men,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
37067,lino perros women beige handbag,Women,Accessories,Bags,Handbags,Accessories,Beige,Summer,Casual
4760,adidas men's stripe polo green spirit white t-shirt,Men,Apparel,Topwear,Tshirts,Top,Green,Summer,Sports
59018,carlton london women black pumps,Women,Footwear,Shoes,Heels,Footwear,Black,Winter,Formal
24470,adidas men orange adi mesh flip flops,Men,Footwear,Flip Flops,Flip Flops,Footwear,Orange,Fall,Casual
10645,doodle boy athlethic red tshirts,Men,Apparel,Topwear,Tshirts,Top,Red,Fall,Casual
57182,elle women red tunic,Women,Apparel,Topwear,Tunics,Top,Red,Summer,Casual
36989,lino perros women maroon clutch,Women,Accessories,Bags,Clutches,Accessories,Maroon,Summer,Casual
59824,united colors of benetton men blue shirt,Men,Apparel,Topwear,Shirts,Top,Blue,Summer,Casual
32515,franco leone men brown sandals,Men,Footwear,Sandal,Sandals,Footwear,Brown,Summer,Casual
37255,united colors of benetton men green shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Green,Summer,Casual
5480,nike men's solarsoft thong black flip flop,Men,Footwear,Flip Flops,Flip Flops,Footwear,Black,Summer,Casual
53710,kiara women green handbag,Women,Accessories,Bags,Handbags,Accessories,Green,Summer,Casual
15105,mother earth women printed black kurtas,Women,Apparel,Topwear,Kurtas,Top,Black,Fall,Ethnic
21330,louis philippe men gold frame sunglasses,Men,Accessories,Eyewear,Sunglasses,Accessories,Gold,Winter,Casual
36387,reid & taylor men navy blue socks,Men,Accessories,Socks,Socks,Accessories,Navy Blue,Summer,Casual
4552,nike men's downshif white shoe,Men,Footwear,Shoes,Sports Shoes,Footwear,White,Summer,Sports
45675,tabac men original eau de toilette natural spray,Men,Personal Care,Fragrance,Perfume and Body Mist,Accessories,White,Spring,Casual
10477,flying machine men ydc blue shirts,Men,Apparel,Topwear,Shirts,Top,Blue,Fall,Casual
40307,warner bros kids unisex black sandals,Unisex,Footwear,Sandal,Sandals,Footwear,Black,Winter,Casual
15939,turtle men leather brown belts,Men,Accessories,Belts,Belts,Accessories,Brown,Fall,Casual
32727,fila unisex skeletoes 2.0 black shoes,Unisex,Footwear,Shoes,Casual Shoes,Footwear,Black,Summer,Casual
26115,john miller men purple shirt,Men,Apparel,Topwear,Shirts,Top,Purple,Summer,Formal
12320,genesis men brown striped shirt,Men,Apparel,Topwear,Shirts,Top,Brown,Fall,Formal
29961,cat men sheet sunglasses,Men,Accessories,Eyewear,Sunglasses,Accessories,Brown,Winter,Casual
3777,status quo men's fushia polo t-shirt,Men,Apparel,Topwear,Tshirts,Top,Pink,Summer,Casual
30070,ed hardy men silver dial watch,Men,Accessories,Watches,Watches,Accessories,Steel,Winter,Casual
